listing_id,date
2441,2018-11-18
2441,2018-12-02
2441,2018-12-26
2441,2019-01-02
2441,2019-01-15
2441,2019-01-22
2441,2019-01-28
2441,2019-02-28
4534,2010-06-05
4534,2010-06-15
4534,2010-07-27
4534,2010-08-28
4534,2010-10-05
4534,2010-10-09
4534,2011-02-24
4534,2011-03-01
4534,2011-03-21
4534,2011-07-17
4534,2011-08-08
4534,2011-09-14
4534,2011-09-23
4534,2011-09-26
4534,2011-10-05
4534,2011-11-01
4534,2011-12-12
4534,2012-01-21
4534,2012-02-08
4534,2012-02-20
4534,2012-03-09
4534,2012-03-13
4534,2012-03-19
4534,2012-03-28
4534,2012-04-22
4534,2012-05-03
4534,2012-05-08
4534,2012-05-12
4534,2012-05-18
4534,2012-05-20
4534,2012-05-22
4534,2012-05-29
4534,2012-06-05
4534,2012-06-11
4534,2012-06-16
4534,2012-06-18
4534,2012-09-10
4534,2012-09-23
4534,2012-10-05
4534,2012-10-16
4534,2012-10-28
4534,2012-11-14
4534,2012-11-20
4534,2012-11-23
4534,2013-01-21
4534,2013-03-23
4534,2013-04-02
4534,2013-04-07
4534,2013-04-14
4534,2013-04-23
4534,2013-04-28
4534,2013-05-03
4534,2013-05-21
4534,2013-05-29
4534,2013-06-06
4534,2013-06-13
4534,2013-08-01
4534,2013-08-05
4534,2013-08-10
4534,2013-08-17
4534,2013-08-20
4534,2013-09-04
4534,2013-09-13
4534,2013-09-30
4534,2013-10-03
4534,2013-10-11
4534,2013-10-31
4534,2013-12-06
4534,2013-12-27
4534,2014-01-09
4534,2014-03-21
4534,2014-06-07
4534,2014-09-15
4534,2014-09-24
4534,2014-09-29
4534,2014-10-08
4534,2014-10-15
4534,2014-11-10
4534,2015-01-06
4534,2015-03-30
4534,2015-04-14
4534,2015-05-25
4534,2015-05-31
4534,2015-06-05
4534,2015-07-08
4534,2015-07-18
4534,2015-07-20
4534,2015-07-27
4534,2015-07-30
4534,2015-08-03
4534,2015-08-26
4534,2015-09-11
4534,2015-09-21
4534,2015-10-07
4534,2015-10-21
4534,2015-10-26
4534,2016-03-20
4534,2016-04-24
4534,2016-05-15
4534,2016-05-24
4534,2016-05-27
4534,2016-05-31
4534,2016-06-10
4534,2016-07-20
4534,2016-07-21
4534,2016-07-25
4534,2016-07-29
4534,2016-08-03
4534,2016-08-06
4534,2016-08-09
4534,2016-08-14
4534,2016-08-22
4534,2016-08-26
4534,2016-08-28
4534,2016-09-07
4534,2016-10-01
4534,2016-10-03
4534,2016-10-09
4534,2016-10-30
4534,2016-11-20
4534,2016-12-08
4534,2017-05-14
4534,2017-05-22
4534,2017-06-08
4534,2017-06-11
4534,2017-06-29
4534,2017-07-02
4534,2017-07-10
4534,2017-07-30
4534,2017-09-06
4534,2017-09-10
4534,2017-09-29
4534,2017-10-03
4534,2017-10-23
4534,2017-10-29
4534,2017-12-11
4534,2018-02-05
4534,2018-05-06
4534,2018-05-21
4534,2018-06-03
4534,2018-06-12
4534,2018-06-22
4534,2018-06-24
4534,2018-07-30
4534,2018-08-04
4534,2018-09-25
4534,2018-10-02
4534,2018-11-01
5242,2017-11-05
5242,2018-02-05
5242,2019-01-04
27319,2010-10-04
27319,2010-10-22
27319,2010-12-19
27319,2011-01-17
27319,2011-02-04
27319,2011-02-28
27319,2011-03-28
27319,2011-04-18
27319,2011-05-09
27319,2011-05-12
27319,2011-05-16
27319,2011-05-17
27319,2011-05-19
27319,2011-05-23
27319,2011-05-25
27319,2011-05-28
27319,2011-06-04
27319,2011-06-14
27319,2011-06-21
27319,2011-06-26
27319,2011-07-01
27319,2011-07-09
27319,2011-07-11
27319,2011-07-18
27319,2011-07-23
27319,2011-07-26
27319,2011-08-01
27319,2011-08-04
27319,2011-08-10
27319,2011-08-12
27319,2011-08-21
27319,2011-08-24
27319,2011-08-31
27319,2011-09-21
27319,2011-09-26
27319,2011-10-03
27319,2011-10-10
27319,2011-10-17
27319,2011-10-26
27319,2011-12-05
27319,2012-01-10
27319,2012-01-20
27319,2012-01-25
27319,2012-01-30
27319,2012-02-06
27319,2012-03-14
27319,2012-05-14
27319,2012-05-17
27319,2012-05-21
27319,2012-05-28
27319,2012-06-16
27319,2012-06-23
27319,2012-07-01
27319,2012-07-09
27319,2012-08-14
27319,2012-08-18
27319,2012-08-21
27319,2012-08-27
27319,2012-08-29
27319,2012-10-02
27319,2012-10-09
27319,2013-01-08
27319,2013-02-16
27319,2013-03-24
27319,2013-03-28
27319,2013-04-04
27319,2013-04-16
27319,2013-05-20
27319,2013-05-30
27319,2013-06-04
27319,2013-06-10
27319,2013-08-06
27319,2013-08-09
27319,2013-08-13
27319,2013-08-25
27319,2013-09-01
27319,2013-09-21
27319,2014-01-05
27319,2014-01-20
27319,2014-03-04
27319,2014-04-08
27319,2014-04-21
27319,2014-05-18
27319,2014-05-28
27319,2014-07-01
27319,2014-07-07
27319,2014-07-26
27319,2014-08-02
27319,2014-08-05
27319,2014-08-07
27319,2014-08-10
27319,2014-08-15
27319,2014-08-28
27319,2014-09-01
27319,2014-09-06
27319,2014-09-18
27319,2014-10-06
27319,2014-10-22
27319,2014-10-30
27319,2014-12-03
27319,2015-01-19
27319,2015-02-16
27319,2015-04-26
27319,2015-06-20
27319,2015-07-09
27319,2015-07-20
27319,2015-07-27
27319,2015-07-31
27319,2015-08-07
27319,2015-10-12
27319,2015-10-19
27319,2015-10-25
27319,2015-12-04
27319,2016-04-04
27319,2016-04-11
27319,2016-04-22
27319,2016-05-15
27319,2016-05-24
27319,2016-06-13
27319,2016-06-19
27319,2016-06-24
27319,2016-06-30
27319,2016-07-20
27319,2016-08-05
27319,2016-09-11
27319,2016-09-17
27319,2016-10-02
27319,2016-10-16
27319,2016-12-16
27319,2017-01-19
27319,2017-05-09
27319,2017-06-09
27319,2017-06-16
27319,2017-07-05
27319,2017-08-05
27319,2017-08-10
27319,2017-08-13
27319,2017-08-22
27319,2017-08-25
27319,2017-09-04
27319,2017-09-09
27319,2017-09-16
27319,2017-09-24
27319,2017-10-09
27319,2017-10-16
27319,2017-10-22
27319,2018-01-08
27319,2018-02-05
27319,2018-04-30
27319,2018-06-20
27319,2018-06-26
27319,2018-07-02
27319,2018-07-10
27319,2018-07-31
27319,2018-09-02
27319,2018-10-08
27319,2018-10-15
27319,2018-10-20
27319,2018-10-28
27319,2018-11-04
27319,2018-12-31
27319,2019-01-13
55089,2012-06-28
55089,2012-08-20
55089,2014-06-28
55089,2014-08-31
55089,2014-10-31
55089,2014-11-28
55089,2015-06-15
55089,2015-08-20
55089,2015-09-28
55089,2015-11-17
55089,2016-03-17
55089,2016-06-08
55089,2016-06-18
55089,2016-07-31
55089,2016-10-02
55089,2016-10-09
55089,2017-02-28
55089,2017-06-05
55089,2017-07-16
55089,2017-07-17
55089,2017-08-31
55089,2018-02-05
55089,2018-08-18
55089,2018-09-10
55089,2018-10-21
55089,2018-11-26
60977,2011-09-26
60977,2011-10-03
60977,2011-12-14
60977,2012-01-21
60977,2012-02-24
60977,2012-03-15
60977,2012-05-08
60977,2012-05-15
60977,2012-05-25
60977,2012-10-14
60977,2012-12-08
60977,2013-01-21
60977,2013-02-01
60977,2013-05-06
60977,2013-05-20
60977,2014-05-19
60977,2014-08-04
60977,2014-08-25
60977,2016-07-31
60977,2016-08-07
82439,2011-07-13
82439,2011-07-26
82439,2011-08-27
82439,2012-06-07
82439,2012-07-14
82439,2013-05-05
82439,2013-07-24
82439,2013-11-20
82439,2013-11-25
82439,2014-08-12
82439,2014-11-10
82439,2015-07-04
82439,2015-09-28
82439,2016-01-06
82439,2018-09-14
101034,2012-06-10
101034,2012-06-23
101034,2013-06-27
101034,2013-07-01
101034,2014-07-14
101034,2014-07-19
101034,2014-07-31
101034,2014-08-06
101034,2014-08-18
101034,2015-05-25
101034,2015-06-28
101034,2015-07-02
101034,2015-07-19
101034,2015-08-31
101034,2015-09-23
101034,2015-10-07
101034,2015-10-11
101034,2015-10-16
101034,2015-10-30
101034,2015-11-08
101034,2016-04-09
101034,2016-05-11
101034,2016-06-11
101034,2016-07-19
101034,2016-07-24
101034,2016-07-29
101034,2016-08-15
101034,2016-08-29
101034,2016-09-22
101034,2016-09-26
101034,2016-10-03
101034,2016-10-14
101034,2016-10-17
101034,2016-10-20
101034,2016-10-30
101034,2016-11-07
101034,2016-11-14
101034,2016-12-02
101034,2016-12-05
101034,2016-12-26
101034,2017-01-02
101034,2017-01-15
101034,2017-01-22
101034,2017-02-12
101034,2017-02-26
101034,2017-03-12
101034,2017-03-19
101034,2017-04-02
101034,2017-04-16
101034,2017-04-30
101034,2017-05-14
101034,2017-05-20
101034,2017-05-22
101034,2017-06-12
101034,2017-06-25
101034,2017-06-29
101034,2017-07-10
101034,2017-07-16
101034,2017-07-23
101034,2017-09-04
101034,2017-10-09
101034,2017-10-13
101034,2017-10-16
101034,2017-11-05
101034,2018-04-08
101034,2018-04-29
101034,2018-05-14
101034,2018-05-21
101034,2018-05-28
101034,2018-06-24
101034,2018-07-01
101034,2018-07-05
101034,2018-07-23
101034,2018-07-29
101034,2018-08-12
101034,2018-08-17
101034,2018-08-22
101034,2018-09-09
101034,2018-09-24
101034,2018-10-09
101034,2018-10-14
101034,2018-10-28
101034,2018-11-17
101034,2018-11-26
101034,2018-12-17
101034,2019-01-26
151243,2013-09-04
151243,2013-11-30
151243,2014-02-17
151243,2014-09-01
151243,2015-05-15
151243,2015-06-17
151243,2015-06-28
151243,2015-08-10
151243,2015-09-04
151243,2015-12-06
151243,2015-12-08
151243,2016-03-06
151243,2016-05-08
151243,2016-08-01
151243,2016-09-11
151243,2017-01-01
151243,2017-06-18
151243,2017-09-10
151243,2017-10-01
151243,2018-05-13
151243,2018-06-09
151243,2018-08-19
151243,2018-09-02
151243,2018-09-30
151243,2019-01-01
153430,2011-07-11
153430,2011-08-08
153430,2011-09-19
153430,2011-10-09
153430,2011-10-13
153430,2012-05-03
153430,2012-05-27
153430,2012-06-30
153430,2012-08-21
153430,2012-09-04
153430,2012-09-11
153430,2012-10-09
153430,2013-02-19
153430,2013-04-25
153430,2013-06-17
153430,2013-06-23
153430,2013-07-23
153430,2013-07-26
153430,2013-08-22
153430,2013-08-28
153430,2013-10-07
153430,2013-10-11
153430,2014-04-06
153430,2014-05-19
153430,2014-06-03
153430,2014-06-15
153430,2014-08-17
153430,2014-08-25
153430,2014-08-27
153430,2014-09-10
153430,2014-09-15
153430,2014-09-16
153430,2014-09-19
153430,2014-11-12
153430,2015-03-22
153430,2015-05-17
153430,2015-06-28
153430,2015-07-02
153430,2015-07-10
153430,2015-07-23
153430,2015-07-27
153430,2015-08-02
153430,2015-08-11
153430,2015-08-19
153430,2015-08-24
153430,2015-09-21
153430,2015-09-24
153430,2015-09-27
153430,2015-10-04
153430,2015-10-13
153430,2015-10-18
153430,2016-02-06
153430,2016-05-23
153430,2016-07-03
153430,2016-07-09
153430,2016-08-06
153430,2016-08-09
153430,2016-09-03
153430,2016-09-19
153430,2016-09-22
153430,2016-10-02
153430,2016-11-22
153430,2017-10-16
153430,2018-02-05
153430,2018-09-09
153430,2018-09-24
153430,2018-10-14
153430,2018-10-20
166927,2012-07-14
166927,2012-08-10
166927,2012-08-14
166927,2012-09-24
166927,2012-10-07
166927,2012-11-19
166927,2013-01-07
166927,2013-03-11
166927,2013-04-02
166927,2013-04-22
166927,2013-05-04
166927,2013-05-07
166927,2013-05-20
166927,2013-05-27
166927,2013-06-25
166927,2013-06-30
166927,2013-07-15
166927,2013-07-28
166927,2013-08-08
166927,2013-09-09
166927,2013-09-15
166927,2013-09-22
166927,2013-09-24
166927,2013-09-26
166927,2013-10-09
166927,2013-10-21
166927,2013-10-28
166927,2014-05-19
166927,2014-06-02
166927,2014-06-29
166927,2014-07-07
166927,2014-07-15
166927,2014-08-04
166927,2014-08-09
166927,2014-08-15
166927,2014-09-02
166927,2014-09-06
166927,2014-09-30
166927,2014-10-19
166927,2014-11-22
166927,2015-04-13
166927,2015-06-18
166927,2015-06-21
166927,2016-01-21
176709,2013-05-01
176709,2013-07-17
176709,2013-09-30
176709,2014-06-22
176709,2015-04-12
176709,2015-07-09
176709,2015-09-08
176709,2015-10-05
176709,2016-06-15
176709,2016-11-29
176709,2017-04-16
176709,2017-04-20
176709,2017-06-04
176709,2017-07-14
176709,2017-07-25
176709,2017-10-15
176709,2018-09-25
178017,2014-11-24
178017,2014-12-23
178017,2015-07-04
178017,2015-07-13
178017,2015-07-26
178017,2015-08-16
178017,2016-07-10
178017,2016-07-16
178017,2016-07-30
178017,2016-08-14
178017,2016-08-21
178017,2017-06-28
178017,2017-07-04
178017,2018-08-14
183719,2012-01-04
183719,2012-07-09
183719,2018-05-02
195230,2018-02-05
195230,2018-05-16
195230,2018-05-28
195230,2018-06-06
195230,2018-07-08
195230,2018-07-18
195230,2018-07-26
195230,2018-08-05
195230,2018-08-12
195230,2018-08-31
195230,2018-09-01
195230,2018-09-03
195230,2018-09-08
195230,2018-09-09
195230,2018-09-14
195230,2018-09-15
195230,2018-09-23
195230,2018-09-26
195230,2018-09-30
195230,2018-10-12
195230,2018-10-14
195230,2018-10-19
195230,2018-10-22
195230,2018-10-24
195230,2018-10-28
195230,2018-10-29
195230,2018-11-01
195230,2018-11-02
195230,2018-11-04
195230,2018-11-18
195230,2018-11-25
195230,2018-12-01
195230,2019-01-01
195230,2019-01-07
195230,2019-03-03
205356,2012-02-17
205356,2012-03-10
205356,2012-03-13
205356,2012-05-22
205356,2012-06-09
205356,2012-12-03
205356,2013-05-21
205356,2013-09-03
205356,2013-09-06
205356,2013-09-15
205356,2013-10-04
205356,2013-10-08
205356,2013-11-26
205356,2014-01-01
205356,2014-04-19
205356,2014-06-30
205356,2014-08-19
205356,2014-08-26
205356,2014-09-02
205356,2014-09-16
205356,2014-10-05
205356,2014-10-14
205356,2014-11-12
205356,2015-04-21
205356,2015-07-18
205356,2015-07-24
205356,2015-08-02
205356,2015-09-03
205356,2015-10-01
205356,2015-10-03
205356,2015-10-05
205356,2015-10-19
205356,2015-11-08
205356,2015-11-10
205356,2015-11-12
205356,2015-11-16
205356,2015-12-21
205356,2016-04-13
205356,2016-04-21
205356,2016-05-19
205356,2016-05-30
205356,2016-06-06
205356,2016-06-14
205356,2016-06-17
205356,2016-07-16
205356,2016-07-21
205356,2016-07-24
205356,2016-07-27
205356,2016-08-01
205356,2016-08-03
205356,2016-08-09
205356,2016-08-13
205356,2016-08-18
205356,2016-08-21
205356,2016-08-30
205356,2016-09-02
205356,2016-09-03
205356,2016-09-07
205356,2016-09-12
205356,2016-09-17
205356,2016-09-19
205356,2016-09-26
205356,2016-10-09
205356,2016-10-22
205356,2016-11-20
205356,2016-11-26
205356,2017-02-11
205356,2017-02-19
205356,2017-02-20
205356,2017-02-26
205356,2017-03-02
205356,2017-03-04
205356,2017-03-11
205356,2017-03-17
205356,2017-03-26
205356,2017-04-01
205356,2017-04-02
205356,2017-04-05
205356,2017-04-06
205356,2017-04-09
205356,2017-04-10
205356,2017-04-14
205356,2017-04-16
205356,2017-04-23
205356,2017-04-29
205356,2017-04-30
205356,2017-05-07
205356,2017-05-21
205356,2017-05-22
205356,2017-05-29
205356,2017-06-06
205356,2017-06-11
205356,2017-06-15
205356,2017-06-19
205356,2017-06-23
205356,2017-06-26
205356,2017-07-30
205356,2017-08-02
205356,2017-08-04
205356,2017-08-12
205356,2017-08-13
205356,2017-08-20
205356,2017-09-08
205356,2017-09-12
205356,2017-09-18
205356,2017-09-24
205356,2017-10-02
205356,2017-10-04
205356,2017-10-09
205356,2017-10-14
205356,2017-10-15
205356,2017-10-23
205356,2017-10-31
205356,2017-11-03
205356,2017-11-05
205356,2017-11-12
205356,2017-11-19
205356,2017-11-25
205356,2017-12-04
205356,2017-12-10
205356,2017-12-13
205356,2017-12-29
205356,2017-12-30
205356,2018-01-01
205356,2018-01-08
205356,2018-01-13
205356,2018-01-18
205356,2018-01-21
205356,2018-02-05
205356,2018-03-03
205356,2018-04-02
205356,2018-04-24
205356,2018-05-02
205356,2018-05-04
205356,2018-05-18
205356,2018-05-20
205356,2018-05-28
205356,2018-06-03
205356,2018-06-08
205356,2018-06-10
205356,2018-06-14
205356,2018-06-20
205356,2018-06-24
205356,2018-06-26
205356,2018-07-01
205356,2018-07-05
205356,2018-07-15
205356,2018-07-19
205356,2018-07-22
205356,2018-07-25
205356,2018-07-27
205356,2018-07-31
205356,2018-08-05
205356,2018-08-10
205356,2018-08-13
205356,2018-08-18
205356,2018-08-19
205356,2018-08-26
205356,2018-08-31
205356,2018-09-01
205356,2018-09-03
205356,2018-10-02
205356,2018-10-08
205356,2018-10-12
205356,2018-10-14
205356,2018-10-20
205356,2018-10-21
205356,2018-10-22
205356,2018-10-28
205356,2018-11-11
205356,2018-11-18
205356,2018-11-25
205356,2018-12-02
205356,2018-12-06
205356,2018-12-13
205356,2018-12-31
205356,2019-01-05
205356,2019-01-07
205356,2019-01-20
205356,2019-01-25
205356,2019-02-03
217402,2014-02-20
217402,2014-03-24
217402,2014-04-04
217402,2014-04-28
217402,2014-05-01
217402,2014-05-10
217402,2014-05-19
217402,2014-05-22
217402,2014-05-25
217402,2014-06-05
217402,2014-06-09
217402,2014-06-10
217402,2014-06-16
217402,2014-06-19
217402,2014-06-24
217402,2014-06-29
217402,2014-07-03
217402,2014-07-11
217402,2014-07-15
217402,2014-07-20
217402,2014-07-22
217402,2014-07-25
217402,2014-07-28
217402,2014-07-31
217402,2014-08-01
217402,2014-08-02
217402,2014-08-04
217402,2014-08-08
217402,2014-08-10
217402,2014-08-14
217402,2014-08-18
217402,2014-08-19
217402,2014-08-21
217402,2014-08-23
217402,2014-08-24
217402,2014-08-27
217402,2014-08-28
217402,2014-09-12
217402,2014-09-13
217402,2014-09-15
217402,2014-09-17
217402,2014-09-20
217402,2014-09-24
217402,2014-09-26
217402,2014-09-29
217402,2014-09-30
217402,2014-10-07
217402,2014-10-27
217402,2014-11-03
217402,2014-11-05
217402,2014-11-10
217402,2014-11-17
217402,2015-01-23
217402,2015-02-03
217402,2015-02-24
217402,2015-04-14
217402,2015-04-25
217402,2015-04-29
217402,2015-05-01
217402,2015-05-12
217402,2015-05-19
217402,2015-06-03
217402,2015-06-08
217402,2015-06-12
217402,2015-06-15
217402,2015-06-19
217402,2015-06-22
217402,2015-06-30
217402,2015-07-10
217402,2015-07-12
217402,2015-07-14
217402,2015-07-17
217402,2015-07-22
217402,2015-07-27
217402,2015-08-02
217402,2015-08-03
217402,2015-08-16
217402,2015-08-21
217402,2015-08-22
217402,2015-08-29
217402,2015-08-31
217402,2015-09-07
217402,2015-09-14
217402,2015-09-17
217402,2015-09-21
217402,2015-09-27
217402,2015-10-03
217402,2015-10-04
217402,2015-10-05
217402,2015-10-15
217402,2015-10-20
217402,2015-10-27
217402,2015-11-16
217402,2015-11-19
217402,2015-11-23
217402,2015-12-01
217402,2015-12-21
217402,2016-01-09
217402,2016-01-12
217402,2016-03-30
217402,2016-04-05
217402,2016-04-11
217402,2016-04-15
217402,2016-04-19
217402,2016-04-25
217402,2016-05-11
217402,2016-05-14
217402,2016-05-30
217402,2016-05-31
217402,2016-06-07
217402,2016-06-19
217402,2016-06-24
217402,2016-06-30
217402,2016-07-16
217402,2016-07-17
217402,2016-07-20
217402,2016-07-21
217402,2016-07-23
217402,2016-07-24
217402,2016-07-25
217402,2016-07-29
217402,2016-08-01
217402,2016-08-07
217402,2016-08-11
217402,2016-08-12
217402,2016-08-19
217402,2016-08-21
217402,2016-08-22
217402,2016-08-24
217402,2016-08-29
217402,2016-09-02
217402,2016-09-12
217402,2016-09-17
217402,2016-09-20
217402,2016-09-21
217402,2016-09-22
217402,2016-09-24
217402,2016-10-01
217402,2016-10-03
217402,2016-10-08
217402,2016-10-10
217402,2016-10-15
217402,2016-11-06
217402,2016-11-11
217402,2016-11-26
217402,2016-12-02
217402,2017-01-26
217402,2017-02-06
217402,2017-03-03
217402,2017-03-12
217402,2017-03-26
217402,2017-04-30
217402,2017-05-15
217402,2017-05-21
217402,2017-06-09
217402,2017-06-14
217402,2017-06-18
217402,2017-06-25
217402,2017-06-28
217402,2017-07-01
217402,2017-07-07
217402,2017-07-10
217402,2017-07-12
217402,2017-07-14
217402,2017-07-16
217402,2017-08-07
217402,2017-08-13
217402,2017-08-16
217402,2017-09-01
217402,2017-09-09
217402,2017-09-16
217402,2017-09-18
217402,2017-09-24
217402,2017-09-30
217402,2017-10-02
217402,2017-10-08
217402,2017-10-15
217402,2017-10-23
217402,2017-11-07
217402,2017-11-23
217402,2017-12-03
217402,2018-01-06
217402,2018-01-18
217402,2018-02-02
217402,2018-02-06
217402,2018-03-04
217402,2018-03-18
217402,2018-03-25
217402,2018-03-28
217402,2018-04-28
217402,2018-05-10
217402,2018-05-16
217402,2018-05-27
217402,2018-06-03
217402,2018-06-13
217402,2018-06-23
217402,2018-06-25
217402,2018-07-13
217402,2018-07-21
217402,2018-07-28
217402,2018-08-05
217402,2018-08-09
217402,2018-08-12
217402,2018-08-19
217402,2018-08-24
217402,2018-09-04
217402,2018-09-09
217402,2018-09-12
217402,2018-09-16
217402,2018-09-29
217402,2018-10-03
217402,2018-10-07
217402,2018-10-13
217402,2018-10-20
217402,2018-10-22
217402,2018-10-29
217402,2018-11-11
217402,2018-11-30
217402,2018-12-15
217402,2018-12-31
217402,2019-01-10
217402,2019-01-18
217402,2019-02-03
217402,2019-02-06
217402,2019-02-09
233598,2012-04-01
233598,2012-10-28
233598,2012-11-17
233598,2014-06-20
233598,2014-12-12
233598,2015-05-03
233598,2015-06-13
233598,2015-09-25
233598,2016-03-19
233598,2016-04-01
233598,2018-04-22
233598,2018-05-18
233600,2012-04-12
233600,2012-04-16
233600,2012-07-16
233600,2012-07-26
233600,2013-04-24
233600,2014-07-20
233600,2015-04-12
233600,2017-08-31
233600,2018-03-25
233600,2018-11-05
241674,2012-06-25
241674,2012-11-26
241674,2013-03-27
241674,2015-08-17
259668,2012-07-01
259668,2013-07-09
259668,2013-07-18
259668,2015-06-22
259668,2016-06-06
259668,2016-06-16
259668,2016-06-19
259668,2016-06-26
259668,2016-07-05
259668,2016-08-08
259668,2016-09-12
259668,2016-10-09
259668,2016-12-28
259668,2017-01-22
259668,2017-02-24
259668,2017-03-05
259668,2017-03-26
259668,2017-05-01
259668,2017-05-06
259668,2017-05-17
259668,2017-06-01
259668,2017-06-18
259668,2017-07-01
259668,2017-07-16
259668,2017-07-23
259668,2017-07-31
259668,2017-09-08
259668,2017-10-23
259668,2017-11-26
259668,2018-01-14
259668,2018-04-08
259668,2018-05-06
259668,2018-05-20
259668,2018-06-07
259668,2018-06-10
259668,2018-06-17
259668,2018-06-24
259668,2018-06-29
259668,2018-07-01
259668,2018-07-27
259668,2018-08-06
317499,2012-03-22
317499,2012-05-16
317499,2012-05-21
317499,2012-06-10
317499,2012-06-26
317499,2012-06-28
317499,2012-07-03
317499,2012-07-14
317499,2012-08-10
317499,2012-08-14
317499,2012-08-24
317499,2012-09-17
317499,2012-09-18
317499,2012-10-17
317499,2012-11-01
317499,2013-01-23
317499,2013-02-26
317499,2013-03-04
317499,2013-03-19
317499,2013-03-21
317499,2013-04-29
317499,2013-05-12
317499,2013-06-08
317499,2013-06-16
317499,2013-06-30
317499,2013-07-16
317499,2013-07-22
317499,2013-07-31
317499,2013-08-09
317499,2013-08-26
317499,2013-08-27
317499,2013-10-16
317499,2013-11-28
317499,2014-02-06
317499,2014-02-24
317499,2014-03-17
317499,2014-04-20
317499,2014-05-05
317499,2014-06-30
317499,2014-07-13
317499,2014-07-17
317499,2014-07-22
317499,2014-07-26
317499,2014-08-08
317499,2014-08-17
317499,2014-09-05
317499,2014-09-15
